window_id,data_source,timestamp_start,timestamp_end,window_duration_ms,vibration_mean,vibration_rms,vibration_std,vibration_variance,vibration_min,vibration_max,vibration_range,vibration_peak_to_peak,vibration_trend,rpm_mean,rpm_rms,rpm_std,rpm_variance,rpm_min,rpm_max,rpm_range,rpm_peak_to_peak,rpm_trend,object_temperature_mean,object_temperature_rms,object_temperature_std,object_temperature_variance,object_temperature_min,object_temperature_max,object_temperature_range,object_temperature_peak_to_peak,object_temperature_trend,room_temperature_mean,room_temperature_rms,room_temperature_std,room_temperature_variance,room_temperature_min,room_temperature_max,room_temperature_range,room_temperature_peak_to_peak,room_temperature_trend,distance_mean,distance_rms,distance_std,distance_variance,distance_min,distance_max,distance_range,distance_peak_to_peak,distance_trend,belt_height_mean,belt_height_rms,belt_height_std,belt_height_variance,belt_height_min,belt_height_max,belt_height_range,belt_height_peak_to_peak,belt_height_trend,status
74,SYNTHETIC,740000,749000,9000,4.838211601087596,5.558023299562809,2.735567857243619,7.483331501584445,1.0108509501047915,8.592328160919728,7.581477210814936,7.581477210814936,7.387978387153373,120017.9888268088,120134.09594838374,5280.470367634188,27883367.303462736,110543.6426699517,129170.30587950903,18626.66320955733,18626.66320955733,4076.64996257078,33.94353110997129,34.068558790549886,2.9160579300770038,8.50339385156498,30.329360146983603,38.44408614165573,8.114725994672128,8.114725994672128,-0.6017331616017074,34.21097146637603,34.32629214050137,2.811363271057568,7.90376344185151,30.901369820382666,38.76394750750879,7.862577687126123,7.862577687126123,-0.10922889938915148,1.2214819241629313,1.456730716893045,0.7937545530470665,0.6300462904829484,0.3020094524676111,2.6328786534970483,2.3308692010294374,2.3308692010294374,-0.27615963618213857,12.778518075837068,12.803146898515914,0.7937545530470665,0.6300462904829485,11.367121346502952,13.697990547532388,2.3308692010294365,2.3308692010294365,0.2761596361821379,NORMAL
75,SYNTHETIC,750000,759000,9000,4.508697038717335,4.981735016611549,2.1188050379388867,4.489334788795207,1.427409750653231,9.187384634784523,7.759974884131292,7.759974884131292,1.7637053440539834,122816.24380801563,122959.36717674512,5930.955521304039,35176233.39568687,112820.54599900029,129446.92495867197,16626.37895967168,16626.37895967168,5629.165887911164,36.31443249762584,36.40847953991503,2.615219834696106,6.83937478378793,30.807853639378106,38.82077709438104,8.012923455002937,8.012923455002937,2.9979589456253066,34.23958603374996,34.32813163261152,2.4640149397555393,6.0713696233384935,30.848584435549345,39.27847901827814,8.429894582728796,8.429894582728796,0.8022015853287741,1.7243270529521069,1.9173035048364455,0.8383012251664788,0.7027489441156194,0.3826038757187017,2.9704317387592853,2.5878278630405838,2.5878278630405838,2.0592337418320517,12.275672947047893,12.304263295581704,0.8383012251664789,0.7027489441156195,11.029568261240716,13.617396124281298,2.587827863040582,2.587827863040582,-2.0592337418320525,NORMAL
76,SYNTHETIC,760000,769000,9000,3.5749316226071386,4.506108281390416,2.743150695331699,7.524875737298784,1.081486080025886,9.08564410307001,8.004158023044123,8.004158023044123,-0.8043970437226378,116036.32780600006,116206.42877054858,6285.277790446127,39504716.90307535,111426.09068369692,129796.46138409746,18370.37070040054,18370.37070040054,9901.830957745668,35.95817376311702,36.10700356896348,3.274972725172532,10.725446350624,30.72454973595872,39.91000248076489,9.185452744806167,9.185452744806167,3.38213023585174,34.64285630666306,34.76348961489126,2.8935647773202153,8.372717120548188,30.584143795546183,39.8817642455715,9.29762045002532,9.29762045002532,-3.5752989860683044,1.6833902681031105,1.769741679028142,0.5460611831517451,0.2981828157450837,0.8001672234537927,2.7815001357689857,1.981332912315193,1.981332912315193,0.5817030043883569,12.31660973189689,12.328708695707034,0.5460611831517455,0.2981828157450841,11.218499864231012,13.199832776546208,1.981332912315196,1.981332912315196,-0.5817030043883555,NORMAL
77,SYNTHETIC,770000,779000,9000,5.856617946169185,6.4083340981200365,2.601302009713018,6.7667721457369865,1.0417242576244905,8.528325567757154,7.486601310132663,7.486601310132663,5.401903170853199,122004.39168198025,122043.2258776832,3078.5374678817257,9477392.941151628,116921.2764580947,127643.50140657896,10722.224948484261,10722.224948484261,-2251.7552858546405,34.56401782148015,34.68494859853609,2.89384369299609,8.374331319493248,30.48875376850876,38.87422898136737,8.385475212858605,8.385475212858605,-0.26561095788278877,37.185932327980275,37.272852042113804,2.544000049563327,6.4719362521782084,30.782590076835703,39.61833007192368,8.835739995087977,8.835739995087977,0.21960917964777593,1.0448008825380621,1.2388774105997595,0.6657389536012233,0.4432083543420517,0.2123225813299416,2.035375831965112,1.8230532506351704,1.8230532506351704,0.03193263142251901,12.95519911746194,12.97229326400805,0.6657389536012235,0.44320835434205197,11.964624168034888,13.78767741867006,1.8230532506351729,1.8230532506351729,-0.031932631422520785,NORMAL
78,SYNTHETIC,780000,789000,9000,6.3755948983425625,6.736119435059565,2.174188293505298,4.727094735615479,3.2375186570365844,9.664915895835264,6.4273972387986795,6.4273972387986795,3.0489398289546696,118838.69803762824,118988.51332423398,5969.099750617138,35630151.83281758,111554.89333850084,127128.19261311478,15573.299274613935,15573.299274613935,-1839.388763470357,34.66437941967433,34.763728879210426,2.626336809342589,6.8976450361078125,31.03322857708492,39.34957816865851,8.31634959157359,8.31634959157359,2.6846699835221273,35.66818612282271,35.8219186584774,3.3151704454294726,10.990355082249048,30.849747531257385,39.60226004522968,8.752512513972292,8.752512513972292,6.131698880251172,2.029161118822064,2.1862199009342094,0.8136722983496321,0.6620626091015727,0.5831289952110525,2.9934160635402294,2.410287068329177,2.410287068329177,1.0526210289541016,11.970838881177935,11.998460156546047,0.8136722983496318,0.6620626091015722,11.006583936459773,13.416871004788948,2.4102870683291755,2.4102870683291755,-1.0526210289540998,NORMAL
79,SYNTHETIC,790000,799000,9000,3.6578074194312613,4.235662474414132,2.1357156832110546,4.561281479513663,1.167500500793882,7.381613223487646,6.2141127226937645,6.2141127226937645,4.327272756032041,120435.69011050861,120517.88469485061,4450.289757627978,19805078.926848494,114332.44728368086,128195.93245466468,13863.485170983826,13863.485170983826,-2863.2474904740375,36.49548003787334,36.58239597706077,2.520244477756236,6.351632227660803,30.75139407932196,39.8844741383193,9.13308005899734,9.13308005899734,-0.6546758808796582,34.05460586153223,34.13550046293884,2.348661633993407,5.51621147099258,30.23291060004693,37.78360470778217,7.550694107735236,7.550694107735236,0.5193221685522502,1.4606164096259957,1.6813310492565459,0.8327507436954851,0.6934738011253835,0.2471126299079092,2.875070208731896,2.6279575788239864,2.6279575788239864,0.747375828188545,12.539383590374005,12.567004998314683,0.8327507436954856,0.6934738011253844,11.124929791268103,13.752887370092092,2.627957578823988,2.627957578823988,-0.747375828188547,NORMAL
80,SYNTHETIC,800000,809000,9000,5.553502894000015,6.1498009996405445,2.6417149622003686,6.978657941513296,2.1090318073703136,9.727615388172657,7.618583580802343,7.618583580802343,2.2281079873476886,118872.99301935213,118972.80706247193,4872.407099702301,23740350.94522939,111481.41105477411,123870.8093917344,12389.39833696028,12389.39833696028,-10472.478102939625,33.921013463335996,34.04433910905179,2.8951461089712796,8.381870992291539,30.613040657734423,39.98228481117854,9.369244153444114,9.369244153444114,-8.324755342755008,33.91993417577473,34.069007320777494,3.1836025716631653,10.135325334300319,30.15580700042525,39.35683639398042,9.201029393555174,9.201029393555174,7.825875913547847,1.5208433064269544,1.6369746034131003,0.6055753376053274,0.36672148951580635,0.3289817202861351,2.481370975850937,2.152389255564802,2.152389255564802,0.3980594863067295,12.479156693573046,12.493841413763214,0.6055753376053272,0.3667214895158061,11.518629024149064,13.671018279713865,2.1523892555648008,2.1523892555648008,-0.39805948630672994,NORMAL
81,SYNTHETIC,810000,819000,9000,5.341992980660612,6.175016826327375,3.0974092077087536,9.593943799998968,1.0352669216533876,9.73914432098846,8.703877399335072,8.703877399335072,2.3687803635543245,120741.4768514506,120805.84495951705,3943.088144270962,15547944.113490218,114447.3585579362,126594.99820249825,12147.639644562048,12147.639644562048,7947.029229656604,34.47580016064943,34.62544274860897,3.2156630451840393,10.340488820162289,30.282923056381147,39.23312562310255,8.950202566721405,8.950202566721405,8.783483198114272,34.386537513212126,34.46147219678716,2.271366069657305,5.159103822390472,30.61595060914181,38.4094446729878,7.793494063845994,7.793494063845994,2.7318835045758902,1.577788497556,1.7066927354678836,0.6506792991011985,0.4233835502788269,0.2445656485111906,2.833710794869164,2.5891451463579735,2.5891451463579735,0.09766272577181212,12.422211502444002,12.439241221301678,0.6506792991011985,0.4233835502788269,11.166289205130836,13.755434351488809,2.589145146357973,2.589145146357973,-0.0976627257718139,NORMAL
82,SYNTHETIC,820000,829000,9000,4.88292659455462,5.531637414069994,2.5992384178697803,6.756040352930199,1.1598127864464036,8.690218781553453,7.530405995107049,7.530405995107049,1.7876743296704456,121544.5475128009,121635.50575692194,4703.108615658124,22119230.650677677,111437.00670972468,128559.41216331648,17122.405453591797,17122.405453591797,-8689.280554589655,35.930777674418366,36.05837852305814,3.030821245744823,9.185877423658201,30.540543116185997,39.80757467908352,9.267031562897525,9.267031562897525,4.4854508218565385,35.39216712710562,35.48155641109887,2.517012395880457,6.335351401015879,30.310841800080304,39.356067864697415,9.045226064617111,9.045226064617111,-1.4415474748175043,1.728880501115567,1.8434208656102355,0.6396660852582196,0.40917270062957584,0.7009893998380594,2.745124415539675,2.0441350157016154,2.0441350157016154,0.5443785403834447,12.271119498884433,12.287780371431259,0.6396660852582197,0.4091727006295759,11.254875584460326,13.29901060016194,2.044135015701615,2.044135015701615,-0.5443785403834447,NORMAL
83,SYNTHETIC,830000,839000,9000,6.461720369584971,6.624199304531299,1.4581448115477444,2.126186291443607,4.486265200521391,9.654070268737852,5.167805068216461,5.167805068216461,-0.8464463158790094,118618.6157853045,118769.63852891409,5987.572585549616,35851025.46722531,110011.36258517888,129243.99977069403,19232.637185515152,19232.637185515152,5302.918162110102,34.62706209659384,34.70293370310059,2.293507828726416,5.260178160429359,30.456622854367065,38.26410549972709,7.807482645360022,7.807482645360022,-1.7629175412424267,34.51446243553577,34.57637829545862,2.0682888619947843,4.2778188166516795,30.399419250864693,37.95027407296155,7.550854822096856,7.550854822096856,-1.929328937962154,1.274530456298918,1.5060614008245852,0.8023671597343597,0.6437930590201835,0.2301104092800714,2.514334012170731,2.2842236028906595,2.2842236028906595,-1.2252935617732759,12.725469543701081,12.750739906636163,0.8023671597343596,0.6437930590201832,11.485665987829268,13.769889590719927,2.284223602890659,2.284223602890659,1.2252935617732739,NORMAL
84,SYNTHETIC,840000,849000,9000,5.319859227712076,6.023253798005974,2.824656459203502,7.978684112520064,1.1097349258826763,9.461636739961088,8.351901814078412,8.351901814078412,8.351901814078412,119262.3939116312,119392.50283300044,5572.354187857362,31051131.194931485,110642.981756057,128821.52569529394,18178.543939236944,18178.543939236944,14549.87929007088,34.141521901188,34.21791091289705,2.2851497792614692,5.221909513658741,30.642088515654645,37.86941135812124,7.227322842466595,7.227322842466595,-4.104717014057584,36.010829937489675,36.067718559954045,2.0249566250295,4.100449333250864,32.362675772783305,39.59101838069535,7.228342607912047,7.228342607912047,-3.992539542456747,1.4348179210228478,1.5863456364867148,0.6766018119338086,0.4577900119121129,0.582492327783035,2.66100129225362,2.0785089644705854,2.0785089644705854,-0.28981282477013215,12.565182078977152,12.583385501913256,0.6766018119338083,0.4577900119121125,11.33899870774638,13.417507672216963,2.0785089644705828,2.0785089644705828,0.2898128247701308,NORMAL
85,SYNTHETIC,850000,859000,9000,5.698698818333925,6.204597295497921,2.4539477128128917,6.021859377219622,2.5702875040321125,9.030728148448995,6.460440644416883,6.460440644416883,2.9794839802428648,120530.95015134686,120681.35913916466,6023.329585003124,36280499.2895739,114478.91331187917,129976.5722190961,15497.65890721693,15497.65890721693,643.8441366384795,35.94325300680026,36.00092848565282,2.037011320104122,4.149415118232338,33.20836895939817,39.39544840779544,6.18707944839727,6.18707944839727,0.7766178585208081,34.31268816072411,34.376900302036404,2.100167984008557,4.410705561054568,30.814424812408177,38.04291865876687,7.228493846358695,7.228493846358695,-3.4257461691615063,1.4027520112241265,1.6574415066919488,0.8828358528695726,0.7793991431119456,0.2651292323409497,2.8588037578302474,2.593674525489298,2.593674525489298,0.21566206837248159,12.597247988775873,12.628145391696666,0.8828358528695726,0.7793991431119455,11.141196242169752,13.73487076765905,2.5936745254892983,2.5936745254892983,-0.21566206837248103,NORMAL
86,SYNTHETIC,860000,869000,9000,6.10599279775594,6.665046485936436,2.6720210727923215,7.139696613446229,1.87878979901442,8.954964959726752,7.0761751607123315,7.0761751607123315,-4.728407582257091,124180.37841298715,124275.39642311366,4858.783111990768,23607773.329366688,114077.21254659088,129870.45046291688,15793.237916326005,15793.237916326005,5007.84626244269,33.83470057944543,33.92658351173804,2.4952165193044893,6.226105478210012,30.36222331045304,39.30711181205647,8.94488850160343,8.94488850160343,-3.7820494006283667,34.69953047661449,34.78315234465696,2.410450525133604,5.810271734116867,30.282195321773283,39.49252814105829,9.210332819285004,9.210332819285004,-0.029230439911323458,1.550952803560589,1.691541746475125,0.6751732231032749,0.45585888119566464,0.5227581498560858,2.681411277490331,2.158653127634245,2.158653127634245,0.3638224477669547,12.449047196439412,12.467342739347934,0.6751732231032748,0.4558588811956644,11.31858872250967,13.477241850143914,2.1586531276342438,2.1586531276342438,-0.36382244776695494,NORMAL
87,SYNTHETIC,870000,879000,9000,5.957467922288176,6.427586293612062,2.4129735839285655,5.822441516737067,1.2036328323211287,9.617176776624062,8.413543944302933,8.413543944302933,-1.4309767239644913,122232.54972699613,122352.6163222492,5419.087389675962,29366508.13694503,115382.61001445612,129712.42203024017,14329.812015784046,14329.812015784046,5151.505958548398,32.89018826163952,32.951009717061666,2.001139047593216,4.004557487802282,30.00989993926386,36.21458406501944,6.204684125755577,6.204684125755577,-6.204684125755577,33.610493381160424,33.78171022916866,3.396863359408098,11.538680682489272,30.019297078733395,39.990400175055534,9.971103096322139,9.971103096322139,0.47957864048900234,1.5118951332807082,1.5753375997698913,0.44256260484915755,0.1958616592108716,0.821321809622706,2.148460551039171,1.3271387414164653,1.3271387414164653,-0.1958654201797636,12.48810486671929,12.495944334918788,0.44256260484915766,0.19586165921087167,11.851539448960828,13.178678190377294,1.3271387414164657,1.3271387414164657,0.19586542017976427,NORMAL
88,SYNTHETIC,880000,889000,9000,4.837269720140386,5.274108581055594,2.101676230863641,4.4170429793772,2.153756498630735,9.231356052185154,7.077599553554419,7.077599553554419,2.423714442766145,119153.27718413831,119235.37252541048,4423.8668100792665,19570597.553320907,112544.51923783656,127010.41757842716,14465.898340590604,14465.898340590604,-1184.4096155325387,33.10516817861949,33.21760447354115,2.730766710273966,7.4570868259404985,30.24229354087585,39.41366901270247,9.171375471826622,9.171375471826622,-0.35010612667024077,36.84233649416224,36.97333715366143,3.10964659233837,9.669901929241636,30.393193830332702,39.86892202538008,9.475728195047378,9.475728195047378,-4.627051618731187,1.765896319162414,1.9421666983874721,0.8084687219020485,0.6536216742939319,0.5053520581508076,2.9992015829761,2.4938495248252925,2.4938495248252925,2.3799457998291427,12.234103680837585,12.260787680560236,0.8084687219020484,0.6536216742939317,11.0007984170239,13.494647941849191,2.4938495248252917,2.4938495248252917,-2.3799457998291427,NORMAL
89,SYNTHETIC,890000,899000,9000,4.924287757456733,5.57118819652627,2.605672274649168,6.789528002875369,1.8705356449224364,9.403105848331109,7.532570203408672,7.532570203408672,1.6063040149869647,116212.98912458828,116318.8319706877,4961.031117963592,24611829.753403082,110423.12022846586,125186.82200044776,14763.701771981898,14763.701771981898,-3458.6559471032815,35.65257962113161,35.80379473237991,3.287139120461297,10.80528359726707,30.884387692746547,39.8669820151853,8.982594322438754,8.982594322438754,2.7353673879265195,34.42644110241395,34.5122854205229,2.432693562629764,5.917997969660293,31.334958350918512,39.24619178483218,7.911233433913665,7.911233433913665,0.4985596799141945,1.5433579808473221,1.672180664136368,0.6436103762886531,0.41423431646642167,0.8184607375787125,2.6886057458221075,1.870145008243395,1.870145008243395,1.5886416480631211,12.456642019152676,12.473257982972473,0.6436103762886536,0.4142343164664223,11.311394254177891,13.181539262421287,1.8701450082433961,1.8701450082433961,-1.5886416480631222,NORMAL
90,SYNTHETIC,900000,909000,9000,4.5374075946771315,5.068839501161144,2.2594393570746365,5.105066208297846,1.3975234295069523,9.442124659193354,8.044601229686402,8.044601229686402,-1.528055686715609,119738.69549563953,119892.48458118344,6070.639179841073,36852660.05182149,110434.4691140818,127861.04969506506,17426.580580983253,17426.580580983253,6226.5037358907575,36.005575376595104,36.15845617980374,3.3215199995055573,11.032495107115398,30.576010503789743,39.97069011076243,9.39467960697269,9.39467960697269,1.838595718771657,36.292761934349286,36.36037220554703,2.2163253602674042,4.912098102564439,31.433500702095387,38.81233215671709,7.378831454621704,7.378831454621704,6.76535051610162,1.6079093405572735,1.779265722831438,0.7618491090705258,0.5804140649915539,0.5407328046474505,2.662417008670272,2.1216842040228214,2.1216842040228214,-0.7899265136380493,12.392090659442726,12.415487303237,0.7618491090705258,0.5804140649915539,11.337582991329729,13.459267195352547,2.1216842040228183,2.1216842040228183,0.7899265136380507,NORMAL
91,SYNTHETIC,910000,919000,9000,6.746462554388815,7.386189946771326,3.006833040262687,9.041044932015353,1.6320348364253827,9.664203752606635,8.032168916181252,8.032168916181252,-1.864766627176401,119866.45386102141,120034.80903658959,6355.204106412212,40388619.23415864,110220.33334768456,129062.96759825051,18842.634250565956,18842.634250565956,18842.634250565956,34.51355963126646,34.621286575945874,2.729044842574758,7.447685752783886,30.344709928327628,38.543927909934986,8.199217981607358,8.199217981607358,0.044651994633596814,35.09298107621707,35.12547909135517,1.510615960957392,2.2819605814992245,33.04911345284916,38.654318556221,5.605205103371837,5.605205103371837,-0.8080364330312406,1.823638865459677,1.96719697659125,0.7377026725549379,0.544205233094698,0.5376168348447636,2.8352861061105195,2.2976692712657556,2.2976692712657556,0.8045720294229939,12.176361134540322,12.198687458568596,0.7377026725549385,0.5442052330946988,11.16471389388948,13.462383165155236,2.2976692712657556,2.2976692712657556,-0.8045720294229941,NORMAL
92,SYNTHETIC,920000,929000,9000,5.269816932491028,5.807928285650282,2.441528306059027,5.961060469287462,1.853405420608218,8.497011788594229,6.643606367986011,6.643606367986011,5.615733541564556,116845.70403763505,116913.4030124323,3978.0965167788086,15825251.89680769,110368.75605750388,124228.18695419484,13859.43089669096,13859.43089669096,-1097.701809116843,34.8264572854584,34.960373605673425,3.0570566877975924,9.345595592407985,30.074829961067667,39.99390036514527,9.919070404077605,9.919070404077605,-3.0210774052788807,35.535085951763094,35.65942558090104,2.975281358229734,8.852299160629371,31.388513867508298,39.22943419840175,7.84092033089345,7.84092033089345,6.920998810338617,1.3833702432915396,1.5083225271414173,0.6011020012092613,0.3613236158577787,0.6506527860282263,2.663374076970438,2.0127212909422116,2.0127212909422116,-0.28834164947221264,12.616629756708459,12.630940979741737,0.6011020012092612,0.36132361585777867,11.336625923029562,13.349347213971772,2.01272129094221,2.01272129094221,0.28834164947221375,NORMAL
93,SYNTHETIC,930000,939000,9000,5.285629808779173,5.940111180077098,2.710542077928691,7.347038356221985,1.883481681718322,9.285541939295271,7.402060257576949,7.402060257576949,-1.7216075118899044,120045.26287437005,120160.78612383222,5267.768343496613,27749383.32074505,110851.03635293552,126210.39431319595,15359.35796026043,15359.35796026043,-12029.15167606184,34.04888335206901,34.15003592472169,2.6264988362799997,6.898496136980192,30.111867530868768,38.81907217138927,8.707204640520505,8.707204640520505,-5.831076749269439,34.0070742024106,34.06488961686711,1.9838368887286293,3.9356088010804875,30.360249068362663,36.4910159918714,6.130766923508737,6.130766923508737,-4.3820995950461,1.6331593077477122,1.7596334809533096,0.6550577553230509,0.42910066280887404,0.6304587825687573,2.405175175111172,1.7747163925424148,1.7747163925424148,-1.5955962273303708,12.366840692252287,12.384177379638743,0.6550577553230511,0.4291006628088743,11.594824824888828,13.369541217431244,1.774716392542416,1.774716392542416,1.59559622733037,NORMAL
94,SYNTHETIC,940000,949000,9000,5.553712908952227,6.011580726716578,2.3011683464639456,5.2953757587676105,2.57953023664557,8.696261230729032,6.116730994083462,6.116730994083462,0.6580845443501988,120185.85780182546,120379.19543278171,6819.844388492004,46510277.48324588,110357.21918350362,128591.45831134444,18234.239127840818,18234.239127840818,14027.443036617973,35.85025183154574,35.985859670280334,3.121143992810941,9.741539823859823,31.686448818049787,39.866259175249645,8.179810357199859,8.179810357199859,-1.1133143387411621,33.589384459719206,33.71914568589205,2.955340488604757,8.734037403586605,30.73041274761759,38.81719423274771,8.086781485130121,8.086781485130121,2.2228630131497376,2.0334125132380527,2.1409887221278816,0.6701240626075766,0.44906625928568333,0.3493827505665092,2.9546974006484974,2.605314650081988,2.605314650081988,-0.4681898411540013,11.966587486761947,11.985336137865024,0.6701240626075763,0.4490662592856828,11.045302599351505,13.650617249433491,2.6053146500819864,2.6053146500819864,0.4681898411540022,NORMAL
95,SYNTHETIC,950000,959000,9000,5.689246336085011,6.119247235523051,2.253367004462386,5.077662856799786,2.4190357530969324,9.27216729510613,6.853131542009197,6.853131542009197,-0.009721607326785175,123331.822003309,123519.33491145853,6803.512204234614,46287778.31316934,110241.03726031852,129414.20322392428,19173.16596360576,19173.16596360576,-6762.010685437941,34.17665586734454,34.328701883978006,3.2273776915848194,10.415966764139357,30.11809088179005,39.14020063281312,9.02210975102307,9.02210975102307,7.604421963335554,36.14397815848937,36.29976330130242,3.359413432316014,11.285658609225262,30.689389517325548,39.89077935042258,9.201389833097029,9.201389833097029,-0.2945532674336704,1.552359500279781,1.750096712019831,0.8080955904555672,0.6530184833137318,0.8378041346913732,2.9457927703992466,2.1079886357078736,2.1079886357078736,1.363121228259401,12.447640499720219,12.47384353331357,0.808095590455568,0.653018483313733,11.054207229600753,13.162195865308629,2.1079886357078763,2.1079886357078763,-1.3631212282594003,NORMAL
96,SYNTHETIC,960000,969000,9000,4.996736891377286,5.632181426949912,2.598862840634111,6.754088064428802,2.1058419052431168,9.388208619165663,7.2823667139225465,7.2823667139225465,-2.8938866899848414,120266.51535372416,120359.09796135974,4719.930798711605,22277746.74462637,111500.34614703084,126979.56845249709,15479.222305466246,15479.222305466246,-2098.1275626247952,34.621172244154124,34.723313342088694,2.66137593990157,7.082921893486966,31.00761521121373,39.69793707750719,8.690321866293463,8.690321866293463,-6.139440304026884,33.08070427635697,33.13090568277506,1.8231609751073277,3.3239159411543016,30.90358876701418,36.947983112487606,6.044394345473425,6.044394345473425,-1.7219452379953744,0.9374812268224361,1.0679574367190587,0.511529115494947,0.2616620359990428,0.2258689799718355,1.9394528989982576,1.7135839190264222,1.7135839190264222,1.2949568744529205,13.062518773177564,13.072530693619171,0.5115291154949472,0.261662035999043,12.060547101001742,13.774131020028165,1.7135839190264228,1.7135839190264228,-1.2949568744529216,NORMAL
97,SYNTHETIC,970000,979000,9000,4.373298297468063,4.89003505455809,2.1878539339201506,4.786704836169879,1.2644802930983734,9.068265987136924,7.803785694038551,7.803785694038551,-0.5803218212990888,120268.1072866142,120408.18484577481,5806.319621733377,33713347.549726024,113496.1477246601,129389.17167451174,15893.023949851646,15893.023949851646,-1939.410494858559,36.45911192731224,36.52649329764912,2.217627131626005,4.917870094923783,31.28182073182804,39.30594270876904,8.024121976940997,8.024121976940997,4.059664600893548,33.435840993963836,33.55512547841444,2.8268326619213866,7.990982898505552,30.54774107390436,39.538498899501455,8.990757825597097,8.990757825597097,-3.0203436889257134,1.6785995475992235,1.8421192141297948,0.7587534236271065,0.5757067578658553,0.3982413209662448,2.759213175262709,2.3609718542964644,2.3609718542964644,0.804578665653318,12.321400452400777,12.344740413078272,0.7587534236271067,0.5757067578658557,11.240786824737292,13.601758679033756,2.360971854296464,2.360971854296464,-0.8045786656533167,NORMAL
98,SYNTHETIC,980000,989000,9000,5.944881164743507,6.562562688030512,2.7794994102190675,7.7256169714081455,1.4409388693330172,9.699714306972274,8.258775437639256,8.258775437639256,-1.7084924386084905,121930.49208822726,122076.86408406477,5976.273397526095,35715843.7219781,113011.96574486006,129746.25239914288,16734.286654282812,16734.286654282812,-14179.256923517896,33.28556932252884,33.36325342546248,2.2754239180338782,5.177554006760646,30.60707184601912,36.13605435046924,5.528982504450116,5.528982504450116,-0.03198115613450625,34.461335667306585,34.604376573972694,3.1431229849518716,9.879222098532765,30.718348697336086,39.96265062939133,9.24430193205524,9.24430193205524,9.08925247867349,1.3455406186977381,1.5677838572927252,0.8046531343517932,0.647466666622165,0.4886785162388679,2.774311388229682,2.2856328719908143,2.2856328719908143,-2.2611808020612543,12.654459381302262,12.680016123793022,0.8046531343517924,0.6474666666221638,11.225688611770318,13.511321483761131,2.2856328719908134,2.2856328719908134,2.2611808020612507,NORMAL
99,SYNTHETIC,990000,999000,9000,5.977717843925887,6.561900156184845,2.7065518724289683,7.325423038148753,1.0203171987633295,9.741642786018367,8.721325587255038,8.721325587255038,-3.0079487594116667,118777.18959323491,118883.25572703031,5020.7294879540095,25207724.59121093,111424.88954733184,126913.98801293944,15489.098465607603,15489.098465607603,8633.39243121627,35.449665916633805,35.54976378609317,2.66587539957762,7.1068916460731355,30.980798270909325,39.79243239586794,8.811634124958616,8.811634124958616,-6.927853037723352,33.12724456414566,33.231370016169016,2.6286157457526036,6.909620738818516,30.141265749098547,39.79621681124288,9.654951062144331,9.654951062144331,-7.99267959489805,1.417426920801453,1.5796779522737177,0.6973402018290628,0.486283357086998,0.2192584308961325,2.593846360165493,2.3745879292693606,2.3745879292693606,1.703385710602685,12.582573079198548,12.601881948759043,0.6973402018290629,0.48628335708699816,11.406153639834509,13.780741569103869,2.37458792926936,2.37458792926936,-1.7033857106026868,NORMAL
100,SYNTHETIC,1000000,1009000,9000,14.879269737255262,15.090236034721173,2.514469262010788,6.322555669597075,10.534197005837369,17.762838451325127,7.228641445487758,7.228641445487758,1.8284325387801346,155046.29715041217,155705.96557773766,14317.592550485551,204993456.44171935,133048.8557365589,172862.16839731467,39813.312660755764,39813.312660755764,20087.80495160623,45.55647157479322,45.65368682547488,2.977753920926923,8.867018413595664,40.11277045011759,49.025585838939136,8.91281538882155,8.91281538882155,-2.127103642626885,46.06766339049365,46.13907522312166,2.5660577127278366,6.584652185050016,40.35717784347095,48.98753428940688,8.63035644593593,8.63035644593593,0.282961546211169,19.17494892866916,23.31977185210408,13.271514337750425,176.13309281711508,3.480960291130656,40.57995960202314,37.09899931089248,37.09899931089248,-36.097095852771616,-5.174948928669162,14.244760062263218,13.271514337750425,176.1330928171151,-26.579959602023138,10.519039708869345,37.09899931089248,37.09899931089248,36.097095852771616,WARNING_1
101,SYNTHETIC,1010000,1019000,9000,14.274926219406016,14.376950079684555,1.7097295178642684,2.9231750242563836,12.049967913998822,17.28966410015215,5.2396961861533295,5.2396961861533295,2.004740646943784,154755.6203826965,155711.24575392614,17224.691991623975,296690014.20631504,130507.86831946584,177438.6714878554,46930.80316838957,46930.80316838957,9434.993015581713,44.03413786656248,44.183491435122825,3.62982337671411,13.175617746140224,40.154461622994006,49.767775833185325,9.61331421019132,9.61331421019132,4.74963863129225,45.44355969089399,45.526833812331134,2.7523589147805896,7.575479595772185,40.12235992814008,49.662685139353975,9.540325211213897,9.540325211213897,-3.369413691423432,31.88794495089324,33.18516991915664,9.18773472473499,84.41446937210112,15.93697131581106,44.89388912345777,28.956917807646708,28.956917807646708,15.763685219768398,-17.887944950893242,20.109526198751876,9.18773472473499,84.41446937210112,-30.893889123457768,-1.9369713158110609,28.956917807646708,28.956917807646708,-15.763685219768401,WARNING_1
